StartEndYear,Period,Area,Series code,Industry,Adjusted,Benchmark,No. of Employed
2020,Apr,California,70721000,Accommodation,Not Adj,2019,128500
2020,Apr,California,70722000,Food Services and Drinking Places,Not Adj,2019,771600
2020,Apr,California,70722300,Special Food Services,Not Adj,2019,37700
2020,Apr,California,70722400,Drinking Places (Alcoholic Beverages),Not Adj,2019,6400
2020,Apr,California,70722511,Full-Service Restaurants,Not Adj,2019,209600
2020,Apr,California,70722590,Limited-Service Eating Places,Not Adj,2019,517900
2020,Apr,California,80000000,Other Services,Not Adj,2019,409900
2020,Apr,California,80811000,Repair and Maintenance,Not Adj,2019,124300
2020,Apr,California,80811100,Auto Repair & Maintenance,Not Adj,2019,91400
2020,Apr,California,80811300,Commercial & Industrial Machinery,Not Adj,2019,16500
2020,Apr,California,80811400,Personal & Household Goods Repair,Not Adj,2019,7700
2020,Apr,California,80812000,Personal and Laundry Services,Not Adj,2019,80800
2020,Apr,California,80812100,Personal Care Serv.,Not Adj,2019,16200
2020,Apr,California,80812300,Drycleaning & Laundry Serv.,Not Adj,2019,29700
2020,Apr,California,80812900,Other Personal Services,Not Adj,2019,25100
2020,Apr,California,80813000,"Religious, Grantmaking, Civic, Professio",Not Adj,2019,204800
2020,Apr,California,80813100,Religious Organizations,Not Adj,2019,92900
2020,Apr,California,80813200,Grantmaking & Giving Serv.,Not Adj,2019,25300
2020,Apr,California,80813300,Social Advocacy Organizations,Not Adj,2019,27200
2020,Apr,California,80813400,Civic & Social Organizations,Not Adj,2019,24500
2020,Apr,California,80813900,"Bus,Labor, Political & Other like Org.",Not Adj,2019,34900
2020,Apr,California,90000000,Government,Not Adj,2019,2583000
2020,Apr,California,90910000,Federal Government,Not Adj,2019,252600
2020,Apr,California,90912991,Federal Government excluding Department of Defense,Not Adj,2019,187600
2020,Apr,California,90919110,Department of Defense,Not Adj,2019,65000
2020,Apr,California,90920000,State Government,Not Adj,2019,548700
2020,Apr,California,90921611,State Government Education,Not Adj,2019,268400
2020,Apr,California,90922000,State Government Excluding Education,Not Adj,2019,280300
2020,Apr,California,90930000,Local Government,Not Adj,2019,1781700
2020,Apr,California,90931150,Indian Tribes,Not Adj,2019,57900
2020,Apr,California,90931611,Local Government Education,Not Adj,2019,981600
2020,Apr,California,90932000,Local Government Excluding Education,Not Adj,2019,800100
2020,Apr,California,90939012,County,Not Adj,2019,355000
2020,Apr,California,90939022,City,Not Adj,2019,261500
2020,Apr,California,90939032,Special Districts,Not Adj,2019,125700
2020,Apr,California,90940000,State and Local Government,Not Adj,2019,2330400
2020,May,California,0,Total Nonfarm,Not Adj,2019,15136400
2020,May,California,1000000,Total Wage and Salary,Not Adj,2019,15508600
2020,May,California,5000000,Total Private,Not Adj,2019,12648600
2020,May,California,6000000,Goods Producing,Not Adj,2019,2041100
2020,May,California,7000000,Service Providing,Not Adj,2019,13095300
2020,May,California,8000000,Private Service Providing,Not Adj,2019,10607500
2020,May,California,10000000,Mining and Logging,Not Adj,2019,22700
2020,May,California,10113300,Logging,Not Adj,2019,2100
2020,May,California,10210000,Mining,Not Adj,2019,20600
2020,May,California,10211000,Oil & Gas Extraction,Not Adj,2019,4300
2020,May,California,10212000,"Mining, except Oil & Gas",Not Adj,2019,6100
2020,May,California,10213000,Support Activities for Mining,Not Adj,2019,10200
2020,May,California,11000000,Total Farm,Not Adj,2019,372200
2020,May,California,15000000,"Natural Resources, Mining and Constructi",Not Adj,2019,849500
2020,May,California,20000000,Construction,Not Adj,2019,826800
2020,May,California,20236000,Construction of Buildings,Not Adj,2019,197700
2020,May,California,20236100,Residential Building Construction,Not Adj,2019,117500
2020,May,California,20236200,Nonresidential Building Construction,Not Adj,2019,80200
2020,May,California,20237000,Heavy and Civil Engineering Construction,Not Adj,2019,92200
2020,May,California,20237100,Utility System Const.,Not Adj,2019,49000
2020,May,California,20237200,L& Subdivision,Not Adj,2019,6500
2020,May,California,20237300,"Highway, Street, and Bridge Const",Not Adj,2019,26000
2020,May,California,20237900,Other Heavy & Civil Engineer,Not Adj,2019,10700
2020,May,California,20238000,Specialty Trade Contractors,Not Adj,2019,536900
2020,May,California,20238100,Building Foundation and Exterior Contrac,Not Adj,2019,118100
2020,May,California,20238200,Building Equipment Contractors,Not Adj,2019,231400
2020,May,California,20238300,Building Finishing Contractors,Not Adj,2019,123700
2020,May,California,20238900,Other Specialty Trade Contract,Not Adj,2019,63700
2020,May,California,30000000,Manufacturing,Not Adj,2019,1191600
2020,May,California,31000000,Durable Goods,Not Adj,2019,787000
2020,May,California,31321000,Wood Product Manufacturing,Not Adj,2019,25000
2020,May,California,31321900,Other Wood Product Mfg.,Not Adj,2019,18400
2020,May,California,31327000,Nonmetallic Mineral Product Mfg.,Not Adj,2019,30800
2020,May,California,31331000,Primary Metal Manufacturing,Not Adj,2019,16000
2020,May,California,31332000,Fabricated Metal Product Mfg,Not Adj,2019,119600
2020,May,California,31332300,Architectural & Structural Metals Mfg.,Not Adj,2019,30200
2020,May,California,31332700,Machine Shops & Threaded Product Mfg.,Not Adj,2019,39500
2020,May,California,31332900,Other Fabricated Metal Product Mfg.,Not Adj,2019,15500
2020,May,California,31333000,Machinery Manufacturing,Not Adj,2019,71100
2020,May,California,31333200,Industrial Machinery Manufacturing,Not Adj,2019,19100
2020,May,California,31333300,Commercial and Service Industry Manufact,Not Adj,2019,9900
2020,May,California,31333500,Metalworking Machinery Mfg.,Not Adj,2019,11800
2020,May,California,31333900,ResidualOther General Purpose Machinery,Not Adj,2019,14000
2020,May,California,31334000,Computer and Electronic Product Manufact,Not Adj,2019,277500
2020,May,California,31334100,Computer and Peripheral Equipment Manufa,Not Adj,2019,77800
2020,May,California,31334111,Electronic Computer Manufacturing,Not Adj,2019,67100
2020,May,California,31334200,Communications Equipment Manufacturing,Not Adj,2019,16300
2020,May,California,31334400,Semiconductor and Electronic Component M,Not Adj,2019,79500
2020,May,California,31334412,Bare Printed Circuit Board Manufacturing,Not Adj,2019,8100
2020,May,California,31334413,Semiconductor and Related Devices Manufa,Not Adj,2019,39400
2020,May,California,31334500,Electronic Instrument Manufacturing,Not Adj,2019,93400
2020,May,California,31335000,Electrical Equipment and Appliance Manuf,Not Adj,2019,31200
2020,May,California,31336000,Transportation Equipment Manufacturing,Not Adj,2019,109800
2020,May,California,31336100,Motor Vehicle Mfg.,Not Adj,2019,7800
2020,May,California,31336400,Aerospace Product and Parts Manufacturin,Not Adj,2019,72500
2020,May,California,31336600,Ship and Boat Building,Not Adj,2019,8900
2020,May,California,31337000,Furniture and Related Product Manufactur,Not Adj,2019,27200
2020,May,California,31337100,Household and Institutional Furniture Ma,Not Adj,2019,16200
2020,May,California,31339000,Miscellaneous Durable Goods Manufacturing,Not Adj,2019,78800
2020,May,California,31339100,Medical Equipment & Supplies Mfg.,Not Adj,2019,53600
2020,May,California,31339900,Other Miscellaneous Durable Goods Mfg.,Not Adj,2019,25200
2020,May,California,32000000,Nondurable Goods,Not Adj,2019,404600
2020,May,California,32311000,Food Manufacturing,Not Adj,2019,146000
2020,May,California,32311400,Fruit & Vegetable Preserving & Specialty,Not Adj,2019,23500
2020,May,California,32311500,Dairy Product Manufacturing,Not Adj,2019,16100
2020,May,California,32311600,Animal Slaughtering and Processing,Not Adj,2019,20300
2020,May,California,32311800,Bakeries and Tortilla Manufacturing,Not Adj,2019,38400
2020,May,California,32311900,Other Food Mfg.,Not Adj,2019,31900
2020,May,California,32312000,Beverage and Tobacco Product Mfg,Not Adj,2019,52100
2020,May,California,32313000,ResidualTextile Mills,Not Adj,2019,4800
2020,May,California,32314000,Textile Product Mills,Not Adj,2019,8300
2020,May,California,32315000,Apparel Manufacturing,Not Adj,2019,14700
2020,May,California,32315100,Apparel Knitting Mills,Not Adj,2019,400
2020,May,California,32315200,Cut and Sew Apparel Manufacturing,Not Adj,2019,13800
2020,May,California,32322000,Paper Manufacturing,Not Adj,2019,19100
2020,May,California,32322200,Converted Paper Product Mfg.,Not Adj,2019,18400
2020,May,California,32323000,Printing and Related Support Activities,Not Adj,2019,28700
2020,May,California,32324000,Petroleum and Coal Products Manufacturin,Not Adj,2019,12400
2020,May,California,32325000,Chemical Manufacturing,Not Adj,2019,77100
2020,May,California,32325400,Pharmaceutical and Medicine Manufacturin,Not Adj,2019,45900
2020,May,California,32325600,"Soap, Cleaning Compound & Toiletry Mfg.",Not Adj,2019,12400
2020,May,California,32326000,Plastics and Rubber Products Manufacturi,Not Adj,2019,39000
2020,May,California,40000000,"Trade, Transportation and Utilities",Not Adj,2019,2654500
2020,May,California,41000000,Wholesale Trade,Not Adj,2019,630100
2020,May,California,41423000,"Merchant Wholesalers, Durable Goods",Not Adj,2019,320500
2020,May,California,41423100,Motor Vehicle and Motor Vehicle Parts Me,Not Adj,2019,34300
2020,May,California,41423200,Furniture & Home Furnish Merch whole,Not Adj,2019,20000
2020,May,California,41423300,Lumber & Other Const. Mat Merch whole,Not Adj,2019,22500
2020,May,California,41423400,Professional and Commercial Equipment Me,Not Adj,2019,73100
2020,May,California,41423600,Electrical and Electronic Goods Merchant,Not Adj,2019,47400
2020,May,California,41423700,"Hdwr, Plumb & Heating Merchant whole",Not Adj,2019,27400
2020,May,California,41423800,"Machinery, Equipment and Supplies Mercha",Not Adj,2019,48200
2020,May,California,41424000,"Merchant Wholesalers, Nondurable Goods",Not Adj,2019,271400
2020,May,California,41424100,Paper & Paper Products Merchant whole,Not Adj,2019,14100
2020,May,California,41424300,"Apparel, Piece Gds & Notions Merch whole",Not Adj,2019,25600
2020,May,California,41424400,Grocery & Related Products Merchant whol,Not Adj,2019,108000
2020,May,California,41424600,Chemical & Allied Products Merchant whol,Not Adj,2019,14400
2020,May,California,41424900,Misc Nondurable Merchant Wholesalers,Not Adj,2019,48700
2020,May,California,41425000,Wholesale Electronic Markets and Agents,Not Adj,2019,38200
2020,May,California,42000000,Retail Trade,Not Adj,2019,1372000
2020,May,California,42441000,Motor Vehicle and Parts Dealer,Not Adj,2019,159500
2020,May,California,42441100,Automobile Dealers,Not Adj,2019,104200
2020,May,California,42441200,Other Motor Vehicle Dealers,Not Adj,2019,8600
2020,May,California,42441300,"Automotive Parts, Accessories and Tire S",Not Adj,2019,46700
2020,May,California,42442000,Furniture and Home Furnishings Stores,Not Adj,2019,28500
2020,May,California,42442100,Furniture Stores,Not Adj,2019,12300
2020,May,California,42442200,Home Furnishings Stores,Not Adj,2019,16200
2020,May,California,42443000,Electronics and Appliance Stores,Not Adj,2019,41700
2020,May,California,42444000,Building Material and Garden Equipment S,Not Adj,2019,121600
2020,May,California,42444100,Building Material and Supplies Dealers,Not Adj,2019,108600
2020,May,California,42445000,Food and Beverage Stores,Not Adj,2019,361400
2020,May,California,42445100,Grocery Stores,Not Adj,2019,325500
2020,May,California,42445200,Specialty Food Stores,Not Adj,2019,22400
2020,May,California,42445300,"Beer, Wine, & Liquor Stores",Not Adj,2019,13500
2020,May,California,42446000,Health and Personal Care Stores,Not Adj,2019,101800
2020,May,California,42447000,Gasoline Stations,Not Adj,2019,55700
2020,May,California,42448000,Clothing and Clothing Accessories Stores,Not Adj,2019,80000
2020,May,California,42448100,Clothing Stores,Not Adj,2019,48900
2020,May,California,42448300,"Jewelry, Luggage & Leather Gds Stores",Not Adj,2019,10000
2020,May,California,42451000,"Sporting Goods, Hobby, Book and Music St",Not Adj,2019,51300
2020,May,California,42451100,"Sporting Goods, Hobby and Musical Instru",Not Adj,2019,42000
2020,May,California,42451200,"Book, Periodical and Music Stores",Not Adj,2019,9300
2020,May,California,42452000,General Merchandise Stores,Not Adj,2019,251800
2020,May,California,42452200,Department Stores,Not Adj,2019,62700
2020,May,California,42452300,"General Merchandise Stores, including Warehouse Clubs and Supercenters",Not Adj,2019,189100
2020,May,California,42453000,Miscellaneous Store Retailers,Not Adj,2019,60500
2020,May,California,42453200,"Office Supplies, Stationery & Gift Store",Not Adj,2019,20200
2020,May,California,42453300,Used Merch&ise Stores,Not Adj,2019,11900
2020,May,California,42453900,Other Miscellaneous Store Retailers,Not Adj,2019,25400
2020,May,California,42454000,Nonstore Retailers,Not Adj,2019,58200
2020,May,California,42454100,Electronic Shopping & Mail-Order,Not Adj,2019,48200
2020,May,California,43000000,"Transportation, Warehousing and Utilitie",Not Adj,2019,652400
2020,May,California,43220000,Utilities,Not Adj,2019,57000
2020,May,California,43221100,"Electric Power Gen, Trans & Distribution",Not Adj,2019,18500
2020,May,California,43221200,Natural Gas Distribution,Not Adj,2019,32900
2020,May,California,43400089,Transportation and Warehousing,Not Adj,2019,595400
2020,May,California,43481000,Air Transportation,Not Adj,2019,52900
2020,May,California,43481100,Scheduled Air transp.,Not Adj,2019,47800
2020,May,California,43484000,Truck Transportation,Not Adj,2019,118100
2020,May,California,43484100,General Freight Trucking,Not Adj,2019,82300
2020,May,California,43484200,Specialized Freight Trucking,Not Adj,2019,35800
2020,May,California,43485000,Transit and Ground Passenger Transportat,Not Adj,2019,53700
2020,May,California,43488000,Support Activities for Transportation,Not Adj,2019,96800
2020,May,California,43488300,Support Activities for Water transp.,Not Adj,2019,21000
2020,May,California,43488400,Support Activities for Road transp.,Not Adj,2019,11800
2020,May,California,43488500,Freight transp. Arrangement,Not Adj,2019,29500
2020,May,California,43492000,Couriers and Messengers,Not Adj,2019,101800
2020,May,California,43493000,Warehousing and Storage,Not Adj,2019,153100
2020,May,California,50000000,Information,Not Adj,2019,500400
2020,May,California,50511000,Publishing Industries (except Internet),Not Adj,2019,117900
2020,May,California,50511100,"Newspaper, Periodical, Book and Director",Not Adj,2019,21600
2020,May,California,50511200,Software Publishers,Not Adj,2019,96300
2020,May,California,50512000,Motion Picture and Sound Recording,Not Adj,2019,93400
2020,May,California,50512100,Motion Picture & Video Industries,Not Adj,2019,91300
2020,May,California,50512110,Motion Picture & Video Production,Not Adj,2019,76100
2020,May,California,50515000,Broadcasting (except Internet),Not Adj,2019,41900
2020,May,California,50515100,Radio and Television Broadcasting,Not Adj,2019,27800
2020,May,California,50515200,Cable and Other Subscription Programming,Not Adj,2019,14100
2020,May,California,50517000,Telecommunications,Not Adj,2019,63900
2020,May,California,50517311,Wired Telecommunications Carriers,Not Adj,2019,43100
2020,May,California,50518000,"Data Processing, Hosting & Related Services",Not Adj,2019,54200
2020,May,California,50519000,Other Information Serv.,Not Adj,2019,129100
2020,May,California,55000000,Financial Activities,Not Adj,2019,823600
2020,May,California,55520000,Finance and Insurance,Not Adj,2019,541300
2020,May,California,55522000,Credit Intermediation and Related Activi,Not Adj,2019,241000
2020,May,California,55522100,Depository Credit Intermediation,Not Adj,2019,141600
2020,May,California,55522200,Nondepository Credit Intermediation,Not Adj,2019,56100
2020,May,California,55522300,Activities Related to Credit Intermediat,Not Adj,2019,43300
2020,May,California,55523000,"Securities, Commodity Contracts and Inve",Not Adj,2019,98600
2020,May,California,55523100,Securities & Commodity Contracts,Not Adj,2019,32900
2020,May,California,55523900,Other Financial Investment Activities,Not Adj,2019,65500
2020,May,California,55524000,Insurance Carriers and Related,Not Adj,2019,201700
2020,May,California,55524100,Insurance Carriers,Not Adj,2019,80500
2020,May,California,55524200,"Agencies, Brokerages, and Other Insuranc",Not Adj,2019,121200
2020,May,California,55530000,Real Estate and Rental and Leasing,Not Adj,2019,282300
2020,May,California,55531000,Real Estate,Not Adj,2019,224500
2020,May,California,55531100,Lessors of Real Estate,Not Adj,2019,62300
2020,May,California,55531200,Offices of Real Estate Agents and Broker,Not Adj,2019,53400
2020,May,California,55531300,Activities Related to Real Estate,Not Adj,2019,108800
2020,May,California,55532000,Rental and Leasing Services,Not Adj,2019,56200
2020,May,California,55532100,Automotive Equipment Rental and Leasing,Not Adj,2019,18500
2020,May,California,55532200,Consumer Goods Rental,Not Adj,2019,13400
2020,May,California,55532300,General Rental Centers,Not Adj,2019,2800
2020,May,California,55532400,Comm & Industrial Mach Rental & Leasing,Not Adj,2019,21500
2020,May,California,60000000,Professional and Business Services,Not Adj,2019,2494000
2020,May,California,60540000,"Professional, Scientific and Technical S",Not Adj,2019,1264400
2020,May,California,60541100,Legal Services,Not Adj,2019,133800
2020,May,California,60541200,"Accounting, Tax Preparation and Bookkeep",Not Adj,2019,116700
2020,May,California,60541300,"Architectural, Engineering and Related S",Not Adj,2019,176800
2020,May,California,60541400,Specialized Design Services,Not Adj,2019,19500
2020,May,California,60541500,Computer Systems Design and Related Serv,Not Adj,2019,342300
2020,May,California,60541600,"Management, Scientific and Technical Con",Not Adj,2019,197500
2020,May,California,60541700,Scientific Research and Development Serv,Not Adj,2019,151800
2020,May,California,60541800,Advertising and Related Services,Not Adj,2019,57400
2020,May,California,60541900,"Other Professional, Scientific and Techn",Not Adj,2019,68600
2020,May,California,60550000,Management of Companies and Enterprises,Not Adj,2019,237000
2020,May,California,60560000,Administrative and Support and Waste Ser,Not Adj,2019,992600
2020,May,California,60561000,Administrative and Support Services,Not Adj,2019,940500
2020,May,California,60561100,Office Administrative Services,Not Adj,2019,71700
2020,May,California,60561200,Facilities Support Serv.,Not Adj,2019,13100
2020,May,California,60561300,Employment Services,Not Adj,2019,365900
2020,May,California,60561400,Business Support Services,Not Adj,2019,55000
2020,May,California,60561500,Travel Arrangement and Reservation Servi,Not Adj,2019,24100
2020,May,California,60561600,Investigation and Security Services,Not Adj,2019,147200
2020,May,California,60561700,Services to Buildings and Dwellings,Not Adj,2019,231800
2020,May,California,60561900,ResidualOther Support Services,Not Adj,2019,31700
2020,May,California,60562000,Waste Management and Remediation Service,Not Adj,2019,52100
2020,May,California,65000000,Educational and Health Services,Not Adj,2019,2578200
2020,May,California,65610000,Educational Services,Not Adj,2019,355800
2020,May,California,65611100,Elementary and Secondary Schools,Not Adj,2019,95100
2020,May,California,65611200,Junior Colleges,Not Adj,2019,1900
2020,May,California,65611300,"Colleges, Universities and Professional",Not Adj,2019,157500
2020,May,California,65611600,Other Schools & Instruction,Not Adj,2019,58200
2020,May,California,65620000,Health Care and Social Assistance,Not Adj,2019,2222400
2020,May,California,65621000,Ambulatory Health Care Services,Not Adj,2019,769000
2020,May,California,65621100,Offices of Physicians,Not Adj,2019,228300
2020,May,California,65621200,Offices of Dentists,Not Adj,2019,80800
2020,May,California,65621300,Offices of Other Health Practitioners,Not Adj,2019,84400
2020,May,California,65621400,Outpatient Care Centers,Not Adj,2019,214400
2020,May,California,65621500,Medical & Diagnostic Laboratories,Not Adj,2019,37500
2020,May,California,65621600,Home Health Care Serv.,Not Adj,2019,94100
2020,May,California,65621900,Other Ambulatory Health Care Serv.,Not Adj,2019,29500
2020,May,California,65622000,Hospitals,Not Adj,2019,398400
2020,May,California,65622100,General Medical & Surgical Hosp.s,Not Adj,2019,374100
2020,May,California,65622200,Psychiatric & Substance Abuse Hosp,Not Adj,2019,8500
2020,May,California,65622300,"Specialty (not Psych, Sub Abuse) Hosp.",Not Adj,2019,15800
2020,May,California,65623000,Nursing and Residential Care Facilities,Not Adj,2019,292600
2020,May,California,65623100,Nursing Care Facilities,Not Adj,2019,129800
2020,May,California,65623200,"Residential Mental Retardation, Mental a",Not Adj,2019,54300
2020,May,California,65623300,Comm Care Facilities for the Elderly,Not Adj,2019,96900
2020,May,California,65623900,Other Residential Care Facilities,Not Adj,2019,11600
2020,May,California,65624000,Social Assistance,Not Adj,2019,762400
2020,May,California,65624100,Individual and Family Services,Not Adj,2019,666300
2020,May,California,65624200,"Community Food & Housing, & Emergency &",Not Adj,2019,22600
2020,May,California,65624300,Vocational Rehabilitation Services,Not Adj,2019,25900
2020,May,California,65624400,Child Day Care Services,Not Adj,2019,47600
2020,May,California,70000000,Leisure and Hospitality,Not Adj,2019,1139300
2020,May,California,70710000,"Arts, Entertainment, and Recreation",Not Adj,2019,154200
2020,May,California,70711000,"Performing Arts, Spectator Sports",Not Adj,2019,49600
2020,May,California,70711100,Performing Arts Companies,Not Adj,2019,8600
2020,May,California,70711200,Spectator Sports,Not Adj,2019,8500
2020,May,California,70711500,"Independent Artists, Writers, and Perfor",Not Adj,2019,10300
2020,May,California,70712000,"Museums, Historical Sites, and Similar I",Not Adj,2019,16300
2020,May,California,70713000,"Amusement, Gambling, and Recreation",Not Adj,2019,88300
2020,May,California,70713100,Amusement Parks and Arcades,Not Adj,2019,9400
2020,May,California,70713200,Gambling Industries,Not Adj,2019,11400
2020,May,California,70713900,Other Amusement and Recreation,Not Adj,2019,67500
2020,May,California,70720000,Accommodation and Food Service,Not Adj,2019,985100
2020,May,California,70721000,Accommodation,Not Adj,2019,105100
2020,May,California,70722000,Food Services and Drinking Places,Not Adj,2019,880000
2020,May,California,70722300,Special Food Services,Not Adj,2019,42800
2020,May,California,70722400,Drinking Places (Alcoholic Beverages),Not Adj,2019,6200
2020,May,California,70722511,Full-Service Restaurants,Not Adj,2019,279400
2020,May,California,70722590,Limited-Service Eating Places,Not Adj,2019,551600
2020,May,California,80000000,Other Services,Not Adj,2019,417500
2020,May,California,80811000,Repair and Maintenance,Not Adj,2019,133600
2020,May,California,80811100,Auto Repair & Maintenance,Not Adj,2019,98500
2020,May,California,80811300,Commercial & Industrial Machinery,Not Adj,2019,16600
2020,May,California,80811400,Personal & Household Goods Repair,Not Adj,2019,7700
2020,May,California,80812000,Personal and Laundry Services,Not Adj,2019,82100
2020,May,California,80812100,Personal Care Serv.,Not Adj,2019,16600
2020,May,California,80812300,Drycleaning & Laundry Serv.,Not Adj,2019,29200
2020,May,California,80812900,Other Personal Services,Not Adj,2019,26900
2020,May,California,80813000,"Religious, Grantmaking, Civic, Professio",Not Adj,2019,201800
2020,May,California,80813100,Religious Organizations,Not Adj,2019,92600
2020,May,California,80813200,Grantmaking & Giving Serv.,Not Adj,2019,24500
2020,May,California,80813300,Social Advocacy Organizations,Not Adj,2019,27500
2020,May,California,80813400,Civic & Social Organizations,Not Adj,2019,23400
2020,May,California,80813900,"Bus,Labor, Political & Other like Org.",Not Adj,2019,33800
2020,May,California,90000000,Government,Not Adj,2019,2487800
2020,May,California,90910000,Federal Government,Not Adj,2019,253800
2020,May,California,90912991,Federal Government excluding Department of Defense,Not Adj,2019,189200
2020,May,California,90919110,Department of Defense,Not Adj,2019,64600
2020,May,California,90920000,State Government,Not Adj,2019,524800
2020,May,California,90921611,State Government Education,Not Adj,2019,243100
2020,May,California,90922000,State Government Excluding Education,Not Adj,2019,281700
2020,May,California,90930000,Local Government,Not Adj,2019,1709200
2020,May,California,90931150,Indian Tribes,Not Adj,2019,51400
2020,May,California,90931611,Local Government Education,Not Adj,2019,920900
2020,May,California,90932000,Local Government Excluding Education,Not Adj,2019,788300
2020,May,California,90939012,County,Not Adj,2019,355500
2020,May,California,90939022,City,Not Adj,2019,256400
2020,May,California,90939032,Special Districts,Not Adj,2019,125000
2020,May,California,90940000,State and Local Government,Not Adj,2019,2234000
2020,Jun,California,0,Total Nonfarm,Not Adj,2019,15701800
2020,Jun,California,1000000,Total Wage and Salary,Not Adj,2019,16077600
2020,Jun,California,5000000,Total Private,Not Adj,2019,13264900
2020,Jun,California,6000000,Goods Producing,Not Adj,2019,2100000
2020,Jun,California,7000000,Service Providing,Not Adj,2019,13601800
2020,Jun,California,8000000,Private Service Providing,Not Adj,2019,11164900
2020,Jun,California,10000000,Mining and Logging,Not Adj,2019,22700
2020,Jun,California,10113300,Logging,Not Adj,2019,2300
2020,Jun,California,10210000,Mining,Not Adj,2019,20400
2020,Jun,California,10211000,Oil & Gas Extraction,Not Adj,2019,4200
2020,Jun,California,10212000,"Mining, except Oil & Gas",Not Adj,2019,6100
2020,Jun,California,10213000,Support Activities for Mining,Not Adj,2019,10100
2020,Jun,California,11000000,Total Farm,Not Adj,2019,375800
2020,Jun,California,15000000,"Natural Resources, Mining and Constructi",Not Adj,2019,880000
2020,Jun,California,20000000,Construction,Not Adj,2019,857300
2020,Jun,California,20236000,Construction of Buildings,Not Adj,2019,203100
2020,Jun,California,20236100,Residential Building Construction,Not Adj,2019,121400
2020,Jun,California,20236200,Nonresidential Building Construction,Not Adj,2019,81700
2020,Jun,California,20237000,Heavy and Civil Engineering Construction,Not Adj,2019,94500
2020,Jun,California,20237100,Utility System Const.,Not Adj,2019,49900
2020,Jun,California,20237200,L& Subdivision,Not Adj,2019,6600
2020,Jun,California,20237300,"Highway, Street, and Bridge Const",Not Adj,2019,27000
2020,Jun,California,20237900,Other Heavy & Civil Engineer,Not Adj,2019,11000
2020,Jun,California,20238000,Specialty Trade Contractors,Not Adj,2019,559700
2020,Jun,California,20238100,Building Foundation and Exterior Contrac,Not Adj,2019,120600
2020,Jun,California,20238200,Building Equipment Contractors,Not Adj,2019,244100
2020,Jun,California,20238300,Building Finishing Contractors,Not Adj,2019,131500
2020,Jun,California,20238900,Other Specialty Trade Contract,Not Adj,2019,63500
2020,Jun,California,30000000,Manufacturing,Not Adj,2019,1220000
2020,Jun,California,31000000,Durable Goods,Not Adj,2019,801300
2020,Jun,California,31321000,Wood Product Manufacturing,Not Adj,2019,25300
2020,Jun,California,31321900,Other Wood Product Mfg.,Not Adj,2019,18600
2020,Jun,California,31327000,Nonmetallic Mineral Product Mfg.,Not Adj,2019,31100
2020,Jun,California,31331000,Primary Metal Manufacturing,Not Adj,2019,16300
2020,Jun,California,31332000,Fabricated Metal Product Mfg,Not Adj,2019,121100
2020,Jun,California,31332300,Architectural & Structural Metals Mfg.,Not Adj,2019,30500
2020,Jun,California,31332700,Machine Shops & Threaded Product Mfg.,Not Adj,2019,40000
2020,Jun,California,31332900,Other Fabricated Metal Product Mfg.,Not Adj,2019,15500
2020,Jun,California,31333000,Machinery Manufacturing,Not Adj,2019,72500
2020,Jun,California,31333200,Industrial Machinery Manufacturing,Not Adj,2019,19700
2020,Jun,California,31333300,Commercial and Service Industry Manufact,Not Adj,2019,10000
2020,Jun,California,31333500,Metalworking Machinery Mfg.,Not Adj,2019,12000
2020,Jun,California,31333900,ResidualOther General Purpose Machinery,Not Adj,2019,14000
2020,Jun,California,31334000,Computer and Electronic Product Manufact,Not Adj,2019,283800
2020,Jun,California,31334100,Computer and Peripheral Equipment Manufa,Not Adj,2019,79300
2020,Jun,California,31334111,Electronic Computer Manufacturing,Not Adj,2019,68400
2020,Jun,California,31334200,Communications Equipment Manufacturing,Not Adj,2019,16500
2020,Jun,California,31334400,Semiconductor and Electronic Component M,Not Adj,2019,81000
2020,Jun,California,31334412,Bare Printed Circuit Board Manufacturing,Not Adj,2019,8100
2020,Jun,California,31334413,Semiconductor and Related Devices Manufa,Not Adj,2019,40200
2020,Jun,California,31334500,Electronic Instrument Manufacturing,Not Adj,2019,96300
2020,Jun,California,31335000,Electrical Equipment and Appliance Manuf,Not Adj,2019,31800
2020,Jun,California,31336000,Transportation Equipment Manufacturing,Not Adj,2019,111600
2020,Jun,California,31336100,Motor Vehicle Mfg.,Not Adj,2019,8300
2020,Jun,California,31336400,Aerospace Product and Parts Manufacturin,Not Adj,2019,73200
2020,Jun,California,31336600,Ship and Boat Building,Not Adj,2019,9100
2020,Jun,California,31337000,Furniture and Related Product Manufactur,Not Adj,2019,27500
2020,Jun,California,31337100,Household and Institutional Furniture Ma,Not Adj,2019,16300
2020,Jun,California,31339000,Miscellaneous Durable Goods Manufacturing,Not Adj,2019,80300
2020,Jun,California,31339100,Medical Equipment & Supplies Mfg.,Not Adj,2019,54100
2020,Jun,California,31339900,Other Miscellaneous Durable Goods Mfg.,Not Adj,2019,26200
2020,Jun,California,32000000,Nondurable Goods,Not Adj,2019,418700
2020,Jun,California,32311000,Food Manufacturing,Not Adj,2019,150500
2020,Jun,California,32311400,Fruit & Vegetable Preserving & Specialty,Not Adj,2019,25000
2020,Jun,California,32311500,Dairy Product Manufacturing,Not Adj,2019,16400
2020,Jun,California,32311600,Animal Slaughtering and Processing,Not Adj,2019,20600
